,0,1,2,3,4,5,6,7
66,0.16712774,0.12456908,0.039907906,0.276211,0.18978274,0.3874879,0.45677915,0.70836264
67,0.0,1.2322758,0.0,0.0,0.0,0.0,0.0,0.0
68,0.06973662,0.18100931,0.23301949,0.17889829,0.15682755,0.1449375,0.8703653,0.7227534
69,0.110251814,0.9706791,0.51891494,0.66466045,0.26151818,0.56815314,0.11577263,0.83330804
70,0.0,0.0,0.0,0.0,0.0,0.3160313,0.0,0.07574653
71,0.023048013,0.0,0.5450345,0.472517,0.028334534,0.021599125,0.029667417,0.00074703875
72,0.01786997,0.3452942,0.13924648,1.1116066,0.9489892,1.0300486,0.005977701,0.74760884
73,0.0,0.0,0.5169886,0.0,0.6120098,0.0,0.20887472,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.5598654,0.78101707
75,0.02416978,0.02940569,0.07679684,0.02389813,0.8806551,0.020429868,1.1593264,0.06038345
76,0.0,0.0,0.0,0.0,0.79610425,0.0,1.2705737,0.0
77,0.0,0.78366524,2.2735567,0.012378619,0.21349142,1.9125826,0.0,0.027300403
78,0.30127442,0.24797493,0.0,1.259362,0.0,1.4123507,0.0,0.0
79,1.5536177,0.8713143,0.4989179,0.01438705,0.008613707,0.06371706,0.005983675,0.09874196
80,0.0,0.0,0.0,0.0,0.0,1.1370186,0.0,1.013825
81,0.0,0.033141226,0.40918115,0.0,0.23638315,0.62027776,0.0,0.5816173
82,0.033521634,0.4716964,0.04460199,1.3113837,0.21333207,0.028083293,0.7139731,0.03948804
83,0.0,0.0,0.0,0.0,1.0210044,0.0,1.8598787,0.0
84,0.0,1.1296047,0.0,0.0,1.7037761,0.2870948,1.0300974,0.0
85,0.28526774,0.25694913,0.2144747,0.97728807,0.38007367,0.36681336,0.35578918,0.1941016
86,1.2511965,0.02385295,0.10491413,0.73865855,0.7698176,0.0058788955,0.065847434,2.0329304
87,0.0,0.0,0.0,0.0,0.0,0.7046228,0.0,1.797276
88,0.78210795,0.09044287,0.056167092,0.91055787,0.010516622,0.053325027,1.4373766,1.3355875
89,0.0,0.0,0.019756937,0.7858237,0.0,0.0,0.0,0.0
90,0.0,0.6375035,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.7609418,0.0,0.0,0.0,0.741044,0.62574697
92,0.49044803,0.460655,0.39366594,0.7435193,0.48548108,0.40452486,0.3578507,0.4715938
93,0.20187707,0.43536523,0.0,0.0,0.0,0.007838329,0.08402501,1.0970716
94,0.2286561,0.18767215,0.18330264,2.1208456,0.1983013,1.1659079,0.9299479,0.31625125
95,0.72138107,0.12004478,0.4682273,0.017446257,0.10721258,0.28138012,0.13044779,0.19814602
96,0.774244,0.9631938,0.7224228,0.73264045,0.736859,0.8098842,1.330348,0.7615494
97,0.0,0.053861197,0.4555473,1.336531,0.12490665,0.95891386,0.23915927,0.0070435414
98,0.009347262,0.023983717,0.020837953,0.012870586,0.023000197,1.2816819,0.94695306,0.018298171
99,1.6643395,0.8319508,0.2617893,0.35476732,1.1998825,1.308421,0.67004144,2.3649802
100,0.120736666,0.09988581,0.0,0.0,0.0,1.2384665,0.0,0.15006186
101,0.01606164,0.030822212,0.013754256,0.026408948,0.026484089,0.021158224,0.8161129,0.47031567
102,0.010995498,1.1050093,0.3628575,0.044105407,0.105695665,0.5166164,0.0012819192,0.09387912
103,0.0,0.0,0.36435977,0.7193665,1.0001776,1.3124352,0.0,0.0
104,0.005249463,1.2945098,0.0020942788,0.2537037,0.92183805,0.012830036,0.0041558323,0.004476731
105,0.24465561,0.52384835,0.26817307,0.19155829,0.09225763,0.27831402,0.1436915,0.1385414
106,0.09937211,0.036947817,0.24574007,0.0,0.0,0.0,0.0,1.4353185
107,0.08985975,0.44562075,0.070438206,0.03311345,0.01772619,0.014071925,0.029068748,0.009173116
108,1.019436,2.081383,1.3143835,0.36244097,1.047926,0.3757469,0.55211145,0.93864506
109,0.033862695,0.05602039,0.44794816,0.009139183,1.2496923,0.07907985,0.057217743,0.5242925
110,0.0,0.6375731,0.0,0.0,0.0,0.034349,0.0,0.0
111,0.015573251,0.68179774,0.30434054,0.9221447,0.14282016,0.34093586,0.15624268,0.15006265
112,0.015985778,0.015964657,0.33938226,0.022734335,0.018439746,0.020575771,0.09495188,0.64826095
113,0.0,0.22383419,0.49182278,0.0,0.0,1.5643805,0.40455812,0.0
114,0.27645454,0.27104804,0.24445774,0.3748573,0.24917687,0.12749952,0.19844794,1.3105706
115,0.30497798,1.3798875,0.52621907,0.6068741,0.50880146,0.37336302,0.35578078,0.22216302
116,0.0,1.4355084,0.9579114,0.0,0.0,0.4772191,0.0,0.0
117,0.0,0.7823051,0.25232717,0.51557255,0.8661713,0.0,0.0,0.044863112
118,0.009852792,0.03938777,0.72674906,0.05577561,0.052078247,0.8178643,0.022425247,0.21809259
119,0.5259333,0.5971681,0.4651863,0.0067245844,0.028576309,0.2051081,0.15588485,0.011458727
120,0.80209225,0.0,0.0,1.2718933,0.0,0.0,0.25406456,0.0
121,0.5238765,0.0,1.1658994,2.205389,0.0,0.03251943,0.0,0.0
122,0.0066508884,0.0,1.3272978,0.0,0.0,0.10235899,0.13859023,0.021609511
123,0.0,0.0,0.886949,2.6047137,1.1245465,1.1576381,0.0,0.746992
124,0.5938576,0.44846603,0.39669505,0.6668983,0.4257263,0.4405362,0.49780968,2.0470722
125,0.02584479,0.01962105,0.024068385,0.7027164,0.9196595,0.025349293,0.01586961,0.025176398
126,0.28874213,1.0390482,0.31398815,0.34762084,0.54454964,0.2436762,0.70024294,0.29266945
127,0.8166179,0.34423733,0.35291487,0.3805534,0.35125756,0.37646073,0.33054382,1.8443593
128,0.4126904,0.86615294,1.0493492,1.1144332,0.4147099,1.1630857,0.41629836,0.40268895
129,0.0,0.0,1.463911,0.2480564,0.8104641,0.0,2.2827063,0.28645658
130,0.26818895,0.0,0.0,0.0,1.9410403,0.0,0.17391711,0.0
131,0.05934483,0.004120677,0.15681541,1.5580903,0.16533387,0.7732928,0.0,0.19888017
132,1.1149558,0.20872955,0.0,0.0,0.07579141,2.5536368,0.0,1.0625616
133,0.49913836,0.0,0.0,1.1767222,0.16164462,0.0,0.0,0.96156085
134,0.045472626,0.032413602,0.025383445,0.0069578057,0.64877313,0.1348128,0.012677816,0.5793845
135,0.0,0.0,0.66739994,0.0,0.0,1.485462,0.0,0.0
136,0.36908752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1.3578227,0.57867676,2.1293132,0.46799326,0.90188855,0.35978833,0.48496935,0.99851304
138,0.0024959343,0.022398818,0.0,0.026023837,0.01651246,0.016963568,0.87598777,0.014124043
139,0.1611808,0.9433882,0.15153404,0.30257577,0.12007945,0.9365169,1.8377348,1.8876784
140,0.0,0.0,0.0,0.0,0.96081746,0.0,0.0,0.0
141,0.15247022,0.32123485,1.9119331,0.0029040042,0.092149295,0.119430766,0.21647048,0.18700017
142,0.256551,0.024982758,0.27534682,0.026636684,0.021376742,0.02926127,1.7126687,0.65274656
143,0.3439292,0.50355613,0.35473406,0.43268266,0.34001184,0.30727053,0.33065626,0.33086088
144,0.7023547,0.93139535,0.15823627,0.1628543,0.23182651,0.2143829,1.7635082,0.46655616
145,0.6753951,0.0,0.0,0.0,0.0,0.0,1.709489,0.0
146,0.2545392,0.4272576,0.8811285,1.0064179,0.7170876,0.14797248,1.2522324,1.7534432
147,0.1543407,0.8969336,0.014732041,0.004292838,0.16371924,0.048676953,0.17343299,0.0014029883
148,0.0,0.31513602,1.131677,0.0,0.0,0.8368537,0.0,0.07007685
149,0.47658226,0.5223263,1.7801695,0.6628832,0.89188075,0.5954882,1.2694618,0.46557644
150,0.025536327,0.3080852,0.05333244,1.0641401,0.030852761,0.009594223,1.2315133,0.044533
151,0.0,0.0,0.80882967,0.2159327,0.0,0.0,0.0,0.0
152,0.37259182,0.0,0.0,0.0,0.0,0.0,0.0,1.5315794
153,0.058256574,0.03389124,0.04868713,0.07905895,0.055184983,0.23560627,0.07189368,0.3031874
154,0.00020000413,0.00056771614,0.0002668537,1.5101045,0.22057064,0.00022071476,0.00036787023,0.00010992688
155,0.0,0.0,0.0,0.0,0.0,0.22618629,0.0,0.17712004
156,0.8876667,0.0,0.6376276,1.3004023,0.31976062,0.0,0.0,0.0
157,0.26399228,0.21624658,0.17075492,0.31112975,0.25712392,0.71732163,0.65193033,0.26185438
158,0.0,0.0,0.0,0.0,1.1649734,0.0,0.0,0.12835272
159,1.4808704,1.6202406,2.8310113,1.7837806,1.9174235,0.1461066,0.6552763,0.03019804
160,0.004788394,0.11549008,0.18004933,1.5648737,0.0,0.009235916,0.0,0.007765478
161,0.8744742,0.3871666,0.41773176,0.51430726,0.9035729,0.3863088,0.34429547,0.33421692
162,0.010382498,0.55893457,1.8549585,0.79344535,1.5781505,0.00590109,0.009631123,0.017132536
163,0.5121518,1.884045,1.2736967,0.47891998,0.5347637,0.44300514,0.5380261,0.69530326
164,0.55793726,0.54065174,0.9644675,1.9301225,2.085643,0.57266164,0.52949166,1.1810544
165,0.6531689,0.28851822,0.8952547,0.34432822,0.29539523,1.2542044,0.29838505,0.3426862
166,0.18497185,0.45261964,0.088490695,0.32490116,0.06292894,0.24863039,0.88161546,1.6652467
167,0.14739789,0.0,0.058692075,0.1179945,0.8525709,1.1916895,0.051187348,0.088668
168,0.7407873,0.015841324,0.21929824,0.9463356,0.37685084,0.018838067,1.2263913,0.013684833
169,0.5301858,0.84307903,0.2993323,1.2612242,0.34663504,1.0652428,0.20243794,0.25746277
170,0.92725456,0.22288892,0.30553606,0.23701711,0.18871309,0.46120754,0.6174419,0.23976636
171,1.5151738,1.0809114,0.37460363,0.3411209,0.47097808,1.6362488,0.50317883,0.44993818
172,0.0,0.036312763,0.0,0.7996967,0.0,0.84499043,0.0,0.0
173,0.9111032,0.0,0.7701751,0.0,0.0,0.0,0.18301657,0.0
174,1.6343691,0.6112061,0.5409134,7.858571e-05,0.6433746,9.167674e-05,0.38100436,0.9643496
175,1.3779689,0.4280288,0.22995473,0.10157216,0.14772649,0.08991224,0.0016315439,1.490188
176,0.0,0.0,0.23743379,0.0133639285,0.7326807,0.004172935,0.0,1.1336446
177,0.89252937,2.3009927,0.37708926,0.36736268,0.37346017,0.34921363,0.2640311,0.95858747
178,0.4532648,1.015344,1.6896358,1.2530786,0.09947637,0.012673389,0.091887824,0.24571578
179,0.2324177,0.8002742,0.28000954,0.3415908,0.2869691,0.3677455,0.3070376,0.8626503
180,0.028027557,0.018919948,0.118051216,0.021212691,0.023967018,0.54076767,0.024716837,0.7838098
181,1.1880912,0.25020334,0.3060481,0.37049645,0.2512483,0.3716853,0.26232508,0.29998907
182,0.0,0.1159527,0.0,0.0,0.0,0.0,1.7746603,0.6990684
183,0.0,0.54069465,0.28791973,0.0,0.3517292,0.0,0.0,0.0
184,0.32214928,0.3443177,0.3520924,0.3759566,0.40739048,0.5536455,0.3723404,1.5616941
185,0.7482669,0.009554744,0.8834598,0.68087125,0.01561466,1.2965261,0.005440039,0.5240539
186,0.7771273,1.3614081,0.6487902,0.31183493,0.2581207,0.6820694,0.25958675,1.710143
187,0.22287531,0.6262441,0.59786326,0.26513392,0.87113625,0.33087164,0.31672662,0.45104071
188,0.0,0.0,0.0,0.0,0.0,0.8058445,0.0,0.0
189,0.008380221,0.17397754,0.89320487,0.018222844,0.013577278,0.2512473,0.0076401783,0.31786278
190,0.0,0.0,0.0,0.6469161,0.0,0.0,0.0,0.0
191,0.37844908,0.36466667,1.6875767,0.62792087,1.2733058,0.8673416,0.4829639,0.34804505
192,0.8271155,0.38354793,0.40658194,0.32738915,1.057021,2.3880715,1.144623,0.37164426
193,0.53395426,0.5939399,0.51800036,0.51638126,0.5872689,0.8936665,0.5739394,0.7781827
194,0.42229912,0.12428911,0.55134386,0.26139334,1.1026647,1.1523621,0.19132505,0.2550108
195,0.22385776,0.4526806,0.2430826,1.2755612,1.2166175,0.17369016,0.18962882,0.23340243
196,0.18630815,0.16574897,0.14744343,0.05137149,0.23504628,0.18471375,0.14802994,1.0023135
197,0.008689328,0.004910175,0.013951943,0.7463467,0.890901,0.009835667,0.006965814,0.013334945
198,0.15778004,0.08224156,0.53920186,0.0,0.0,0.0,0.4357145,0.0
199,0.41730222,1.0342864,0.06468835,0.9102875,1.8079154,0.020250278,1.040566,0.07639412
200,1.1560657,0.3233075,2.3554282,0.5079875,0.32624876,1.2831302,0.3715498,0.2704398
201,0.10526397,0.6546489,0.0,0.0,0.0,0.0,1.6375026,1.2943152
202,0.8221056,2.789449,0.52610385,0.7327105,0.51645905,0.57651395,0.8473126,0.9387248
203,0.70175767,0.89810294,0.9728119,0.68785214,1.1828033,1.6984285,0.69365674,0.58120865
204,0.0,0.8976665,0.0,0.0,0.0,0.0,0.0,1.2226307
205,0.5142788,1.3900981,0.4700994,1.8203197,1.0598947,0.56022567,0.52496976,0.4844757
206,1.4661155,0.39702728,0.24492835,0.6128542,0.8073449,0.80470896,2.3601599,0.28402093
207,0.0,0.35020187,0.0,0.0,0.16892527,0.0,0.0,0.0
208,0.66126245,0.005643281,0.9739087,0.0004770021,1.3469762,0.0059815757,0.0062172827,0.4385753
209,1.6327235,0.0,0.08668174,0.08542604,0.8955768,0.77787113,0.636066,0.039444596
210,0.38305688,0.0,0.087743126,0.0,0.0,1.636883,0.0,1.7611581
211,0.23115192,0.16203535,1.1196823,0.04865319,0.21489117,0.9857212,1.2774538,0.805507
212,0.93095565,0.0,0.19827548,0.0,0.0,0.48928672,0.0,0.47807583
213,0.24456762,0.37984243,0.32457703,0.2663971,0.16426444,0.9020458,0.13679801,0.51636094
214,0.0,0.75440854,0.0047649406,0.0,0.0,0.0,1.0724053,0.27207822
215,0.6110693,0.68388206,0.48070407,1.5884867,0.50569135,0.7401989,0.94289595,0.6719647
216,0.019568315,0.43613666,1.779115,0.050230045,0.0,0.01703583,1.4042699,0.4115901
217,1.0749078,0.11602834,0.4648358,0.044666167,0.5818675,1.9620899,0.036507607,0.015381823
218,0.0,0.0,0.0,0.3165021,0.0,0.0,0.6570581,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.26279756,0.0
220,0.0,0.0,1.5360634,0.0,0.0,0.0,0.0,0.37474898
221,0.026139712,2.42467,0.10037709,0.4588231,1.3001827,1.7145163,0.024573423,0.024499428
222,1.3588083,0.10540545,0.7668808,0.05166776,0.5328363,0.11716465,0.9797891,0.7529817
223,1.5289301,0.206456,0.32472178,0.39768767,0.30596176,0.8942545,0.09622537,0.19786896
224,0.428926,0.46636918,0.45525393,1.7299333,0.53381974,0.49281406,0.47064212,2.1801698
225,1.2153083,0.34265763,0.29179597,0.3424438,0.2715739,0.3288796,0.34182617,0.78390914
226,0.0,0.0,0.4040259,0.0,1.6647563,1.0327485,0.728212,2.016837
227,0.0,0.0,0.0,0.16631147,0.0,0.99211466,0.0,0.0
228,0.28421417,0.0,1.241463,0.0,0.0,0.0,0.0,0.0
229,0.5044641,0.0,0.0030954531,0.36889526,0.516688,0.9251764,0.59848607,0.5735602
230,0.005381654,0.0044801664,1.1446142,0.35664883,0.0018247113,0.014566261,0.67705005,0.003006084
231,0.39927164,0.9490735,0.020887595,0.010848942,0.017539281,0.021958891,1.7796404,0.021036133
232,0.0,0.21516581,1.0261714,0.0,0.0,0.90422463,0.16612816,0.0
233,1.2927802,0.019048806,0.018083028,0.22001414,0.43986738,0.26652157,0.11079658,0.02547605
234,1.5176053,0.0017309687,0.09475365,0.34164104,1.2856133,0.06063611,1.3666556,0.05921875
235,0.607757,0.4969254,0.47036862,0.44312733,1.2082773,0.40567368,0.48575225,0.79906464
236,0.39584556,0.36795896,0.34839028,0.36701977,0.3929772,0.31743765,0.36779553,0.8269083
237,1.3392447,1.3613818,1.9982811,1.14443,1.3201165,0.8144972,0.99216926,0.40335333
238,1.1935515,0.29314673,0.65625995,0.2852575,0.21499562,0.5416789,0.25633925,1.5517919
239,0.0,0.0,0.0,0.5979801,0.0,0.0,1.2931279,0.8861001
240,1.9588846,0.08458837,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.1853343,0.18678305,0.5213033,0.0,0.0,0.0
242,0.8937287,1.8124253,0.7041491,0.76000786,0.5159797,1.918078,1.0933094,0.75633556
243,1.702227,0.33472306,0.32843882,0.7938067,0.23908341,0.4367322,0.26698548,0.22067352
244,0.24602838,0.091524825,0.8011561,1.3074875,0.2861212,0.12729976,0.7676121,0.24350452
245,0.38483456,1.1229761,0.40487736,1.3567364,1.3989736,0.4034439,0.8837096,0.28122392
246,0.18436597,0.12870698,0.18897375,0.7047586,0.5437232,0.7146159,0.13587815,0.20064765
247,0.0,1.6367687,0.0,0.0,1.9208617,0.0056442292,0.0,0.0
248,0.8294926,0.8501911,0.19720164,0.022423439,0.030452764,0.906463,0.0,0.034773584
249,0.51425177,0.065275826,0.12884772,0.020295193,0.15396199,0.049775053,0.5155307,0.8458336
250,0.3029916,1.4419669,0.0,1.0693473,0.0,1.0484369,0.23169112,0.0
251,0.2830153,1.9922991,0.33258522,0.06753162,0.5011107,1.1226567,0.29318205,0.23349407
252,0.28447425,0.2307567,0.2722896,0.13269217,0.29495054,0.5404927,0.47512892,0.28434297
253,0.0,0.0,0.0,0.040018708,0.0,1.4407835,1.1596873,0.0
254,1.623911,1.1861987,0.7678135,0.93279654,0.95861745,1.5982493,1.085196,0.7916954
255,0.0,0.0,0.4621945,0.0,0.9373822,0.8387974,0.0,0.0
256,0.2882655,0.008034923,0.6582418,1.0960243,0.86599827,0.0023153818,0.28431028,0.0
257,1.4213443,0.1362828,0.23346475,0.22976086,0.2554738,0.20029321,0.29128024,0.820114
258,0.3345979,0.22586767,1.3814144,0.29652593,0.6863324,1.8098911,0.32464355,0.32064855
259,0.74915296,1.9421935,1.5050313,0.5266261,0.57343787,0.6720572,0.7314385,0.6718408
260,0.015783666,0.009396594,0.019851897,1.061428,0.014336287,0.014865674,0.95840174,0.018985638
261,0.0,0.0,0.0,0.0,0.07241745,2.102942,0.0,0.0
262,0.03001693,0.0072734095,0.3231634,0.24933064,0.080001906,0.012248032,0.59895885,0.4249503
263,0.94358695,0.0,0.2618865,0.13912001,0.22059385,0.0,0.0,1.8928834
264,0.09898396,0.35839632,0.06507352,0.0,0.022905508,0.02344006,0.007033592,0.06610458
265,0.032347582,0.041309115,0.036540065,0.03498365,0.03424047,0.18698883,0.042644784,1.9315403
266,0.543906,0.051421028,0.13040604,0.00031843138,1.0818683,0.008171098,0.37822527,0.83865577
267,0.0,0.0,0.1425376,0.0,0.0,1.8835409,0.0,0.0
268,0.0069742203,0.63736266,0.37997627,0.017791413,0.021559842,1.0835165,0.9705109,0.030864656
269,0.96425885,0.4809247,0.3762519,0.6544315,0.38727576,0.44346017,0.45433623,0.39183134
270,0.0,0.46537334,0.00068047893,0.0,1.2811165,0.5593842,0.0,0.0
271,0.20599405,1.4768821,0.2963569,0.079881735,0.18186222,0.22452645,0.55280703,0.9959657
272,0.0,0.0,0.07023894,0.0,0.5233662,0.41746143,0.0,0.7203005
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012236382
274,0.39550743,0.075741746,0.14728643,1.7848355,0.78353584,0.7939877,0.38079253,0.17785127
275,0.59167695,0.12270201,0.6847812,0.16657023,0.8577301,0.2134816,0.41786122,0.6506644
276,0.0,0.0,0.0,2.6571274,0.0,0.1561275,0.0064130714,0.0060079303
277,1.7368456,0.02093379,0.5087634,0.13002065,0.121116646,0.14342193,0.7174393,0.17608228
278,0.0,0.377583,0.0,0.0,0.0,0.0,1.4419987,0.052732244
279,0.18037173,0.22806452,0.30008614,0.31650892,0.33316663,0.21247174,0.18024535,2.1198845
280,0.039594945,0.039891403,0.39780307,0.00092019426,0.03505415,1.4128139,0.088177025,2.0445166
281,0.6324753,0.010386829,0.9061432,1.1598493,0.013037097,0.013682854,0.010531052,1.1307855
282,0.32596505,1.6161512,0.88005817,0.32252514,0.13262402,0.18175319,0.11825165,0.20315182
283,0.013831646,0.005768002,0.12606844,0.01202476,3.2826223,0.011511972,0.78626865,1.8536845
284,0.392235,0.01763874,0.059096955,0.07327281,0.58386594,0.7397292,2.5109167,0.06685563
285,0.028124237,0.028576476,0.012270986,1.0791613,0.0019742912,0.03312431,0.015159838,0.0
286,0.20826314,0.119339354,0.27832466,1.2943933,0.4515109,0.4172683,0.18021354,1.7457477
287,0.04289119,0.091284804,0.0,0.0,0.052939933,0.0,1.0682825,0.0
288,0.0,0.0,0.0,0.0,0.0,0.39939982,0.0,0.0
289,0.11114969,0.019742433,0.4357122,0.55781555,0.030754024,1.2071187,1.1173754,0.7401614
290,2.151759,1.5061728,0.053285696,0.27300373,1.3177141,0.07623007,0.026283914,0.06549776
291,0.0055959113,0.0047883885,0.004899936,1.3759116,0.0064759664,1.0699776,0.0097764805,0.008794882
292,0.0,0.5696016,0.0,0.0,0.0,0.28665543,0.8864364,0.0
293,0.0,1.8375951,0.0,0.0,0.6891923,0.0,1.247235,0.0
294,0.12031357,0.0,0.0,0.06332203,0.0,0.7403451,1.0606756,0.0
295,0.9006669,0.09946123,0.080446325,0.119994596,0.024703437,0.18712957,0.018734604,0.18034185
296,0.017422097,0.0039428314,0.48937413,0.031429082,0.012610452,1.7782443,0.0133496085,0.015760113
297,0.0,0.8272794,0.43012086,0.90580636,0.0,0.0,0.3432083,1.4052185
298,0.054409124,1.3872843,1.596929,0.54063886,0.08912347,0.0,0.0,1.4512552
299,0.4079332,1.4466498,0.6151849,0.89026344,0.0,0.64773303,0.0,0.0
