,createdAt,reward,reward,reward,reward,reward,reward,reward,reward,reward,reward
MABTree UCB,2024-11-28,2321.477345679012,2321.477345679012,2321.477345679012,2321.477345679012,2321.477345679012,2321.477345679012,2321.477345679012,2321.477345679012,2321.477345679012,2321.477345679012
MABTree UCB,2024-11-29,2365.177901234568,2365.177901234568,2365.177901234568,2365.177901234568,2365.177901234568,2365.177901234568,2365.177901234568,2365.177901234568,2365.177901234568,2365.177901234568
MABTree UCB,2024-11-30,2409.614722222222,2409.614722222222,2409.614722222222,2409.614722222222,2409.614722222222,2409.614722222222,2409.614722222222,2409.614722222222,2409.614722222222,2409.614722222222
MABTree UCB,2024-12-01,2453.7925,2453.7925,2453.7925,2453.7925,2453.7925,2453.7925,2453.7925,2453.7925,2453.7925,2453.7925
MABTree UCB,2024-12-02,2500.4088194444444,2500.4088194444444,2500.4088194444444,2500.4088194444444,2500.4088194444444,2500.4088194444444,2500.4088194444444,2500.4088194444444,2500.4088194444444,2500.4088194444444
MABTree UCB,2024-12-03,2549.8932638888887,2549.8932638888887,2549.8932638888887,2549.8932638888887,2549.8932638888887,2549.8932638888887,2549.8932638888887,2549.8932638888887,2549.8932638888887,2549.8932638888887
MABTree UCB,2024-12-04,2594.2839737654317,2594.2839737654317,2594.2839737654317,2594.2839737654317,2594.2839737654317,2594.2839737654317,2594.2839737654317,2594.2839737654317,2594.2839737654317,2594.2839737654317
MABTree UCB,2024-12-05,2638.861057098765,2638.861057098765,2638.861057098765,2638.861057098765,2638.861057098765,2638.861057098765,2638.861057098765,2638.861057098765,2638.861057098765,2638.861057098765
MABTree UCB,2024-12-06,2685.1638348765428,2685.1638348765428,2685.1638348765428,2685.1638348765428,2685.1638348765428,2685.1638348765428,2685.1638348765428,2685.1638348765428,2685.1638348765428,2685.1638348765428
MABTree UCB,2024-12-07,2727.9119753086416,2727.9119753086416,2727.9119753086416,2727.9119753086416,2727.9119753086416,2727.9119753086416,2727.9119753086416,2727.9119753086416,2727.9119753086416,2727.9119753086416
MABTree UCB,2024-12-08,2773.763981481481,2773.763981481481,2773.763981481481,2773.763981481481,2773.763981481481,2773.763981481481,2773.763981481481,2773.763981481481,2773.763981481481,2773.763981481481
MABTree UCB,2024-12-09,2816.411543209876,2816.411543209876,2816.411543209876,2816.411543209876,2816.411543209876,2816.411543209876,2816.411543209876,2816.411543209876,2816.411543209876,2816.411543209876
MABTree UCB,2024-12-10,2850.311203703703,2850.311203703703,2850.311203703703,2850.311203703703,2850.311203703703,2850.311203703703,2850.311203703703,2850.311203703703,2850.311203703703,2850.311203703703
MABTree UCB,2024-12-11,2904.592148368606,2904.592148368606,2904.592148368606,2904.592148368606,2904.592148368606,2904.592148368606,2904.592148368606,2904.592148368606,2904.592148368606,2904.592148368606
MABTree UCB,2024-12-12,2936.7554420193997,2936.7554420193997,2936.7554420193997,2936.7554420193997,2936.7554420193997,2936.7554420193997,2936.7554420193997,2936.7554420193997,2936.7554420193997,2936.7554420193997
MABTree UCB,2024-12-13,2966.967720301083,2966.967720301083,2966.967720301083,2966.967720301083,2966.967720301083,2966.967720301083,2966.967720301083,2966.967720301083,2966.967720301083,2966.967720301083
MABTree UCB,2024-12-14,3002.170587364575,3002.170587364575,3002.170587364575,3002.170587364575,3002.170587364575,3002.170587364575,3002.170587364575,3002.170587364575,3002.170587364575,3002.170587364575
MABTree UCB,2024-12-15,3041.334759542706,3041.334759542706,3041.334759542706,3041.334759542706,3041.334759542706,3041.334759542706,3041.334759542706,3041.334759542706,3041.334759542706,3041.334759542706
MABTree UCB,2024-12-16,3075.3546900982615,3075.3546900982615,3075.3546900982615,3075.3546900982615,3075.3546900982615,3075.3546900982615,3075.3546900982615,3075.3546900982615,3075.3546900982615,3075.3546900982615
MABTree UCB,2024-12-17,3112.3806424792137,3112.3806424792137,3112.3806424792137,3112.3806424792137,3112.3806424792137,3112.3806424792137,3112.3806424792137,3112.3806424792137,3112.3806424792137,3112.3806424792137
MABTree UCB,2024-12-18,3152.2907615268327,3152.2907615268327,3152.2907615268327,3152.2907615268327,3152.2907615268327,3152.2907615268327,3152.2907615268327,3152.2907615268327,3152.2907615268327,3152.2907615268327
MABTree UCB,2024-12-19,3188.033469860166,3188.033469860166,3188.033469860166,3188.033469860166,3188.033469860166,3188.033469860166,3188.033469860166,3188.033469860166,3188.033469860166,3188.033469860166
MABTree UCB,2024-12-20,3223.485067082388,3223.485067082388,3223.485067082388,3223.485067082388,3223.485067082388,3223.485067082388,3223.485067082388,3223.485067082388,3223.485067082388,3223.485067082388
MABTree UCB,2024-12-21,3257.5478448601657,3257.5478448601657,3257.5478448601657,3257.5478448601657,3257.5478448601657,3257.5478448601657,3257.5478448601657,3257.5478448601657,3257.5478448601657,3257.5478448601657
MABTree UCB,2024-12-22,3284.783678193499,3284.783678193499,3284.783678193499,3284.783678193499,3284.783678193499,3284.783678193499,3284.783678193499,3284.783678193499,3284.783678193499,3284.783678193499
MABTree 0.1-greedy,2024-10-02,43.72361111111111,46.63368055555556,51.355555555555554,49.78861111111111,49.787847222222226,47.941944444444445,43.77043650793651,51.94305555555555,44.92576388888889,46.66638888888889
MABTree 0.1-greedy,2024-10-03,80.55138888888888,89.03479166666668,89.70486111111111,88.90458333333333,87.18548611111112,85.72744047619048,81.15426587301587,88.97013888888888,82.81395833333333,84.86291666666668
MABTree 0.1-greedy,2024-10-04,125.63159722222221,131.36430555555557,139.69270833333334,128.711875,135.08673611111112,133.50973214285716,126.77996031746031,134.18194444444444,132.77728174603175,134.81909722222224
MABTree 0.1-greedy,2024-10-05,156.7640376984127,166.31250000000003,171.8279265873016,164.48479166666667,164.01798611111113,166.56709325396827,159.48176587301586,164.01319444444445,163.86813492063493,168.64756944444446
MABTree 0.1-greedy,2024-10-06,197.66646825396825,203.8496527777778,208.19424603174605,201.38444444444445,199.77319444444447,204.01702380952383,195.6258630952381,199.96812500000001,202.51223214285716,205.925
MABTree 0.1-greedy,2024-10-07,248.94047619047618,248.87500000000003,246.88348214285716,243.63955357142856,243.05474206349209,248.922380952381,241.96614087301586,246.19618055555557,242.20543650793653,250.73948412698414
MABTree 0.1-greedy,2024-10-08,297.73075396825396,292.48154761904766,288.17653769841274,290.2853869047619,297.9374801587302,290.959880952381,284.09530753968255,292.1395138888889,284.5582142857143,300.7947619047619
MABTree 0.1-greedy,2024-10-09,340.28589285714287,336.008630952381,330.72167658730166,338.8544841269841,340.80935515873017,332.1994642857143,327.1517842970522,341.3308333333334,332.34057539682544,347.76212301587304
MABTree 0.1-greedy,2024-10-10,387.59554563492065,383.328005952381,379.64667658730167,385.8260119047619,392.15789682539685,381.0993948412699,375.62227040816333,388.7013194444445,382.8658531746032,396.0786507936508
MABTree 0.1-greedy,2024-10-11,435.1226984126984,435.64745039682543,428.4935515873017,438.31906746031746,443.6256051587302,429.67654761904765,423.14831207483,441.4729166666667,433.4019642857143,443.08420634920634
MABTree 0.1-greedy,2024-10-12,470.69978174603176,471.1800892857143,460.7134126984128,475.16470789241623,481.0943551587302,468.658630952381,463.19206207483,478.51284722222226,467.71773809523813,475.62795634920633
MABTree 0.1-greedy,2024-10-13,493.07443452380954,498.51751984126986,492.61028769841283,503.4946384479718,509.1523412698413,495.9395535714286,490.5306037414967,503.3555555555556,493.53857142857146,501.6245535714286
MABTree 0.1-greedy,2024-10-14,529.6574206349206,537.8324503968254,532.9644543650795,537.830749559083,547.7253571428572,536.3757142857143,529.3392148526078,534.2047321428572,529.437251984127,540.0659424603175
MABTree 0.1-greedy,2024-10-15,575.0473511904762,582.0868253968254,580.3485119047621,582.1512356701941,587.0569543650794,582.6545337301587,573.2470025510205,586.7613293650794,576.6938492063492,586.7530952380953
MABTree 0.1-greedy,2024-10-16,613.0227678571429,618.692242063492,625.0778061224491,616.1533190035274,622.4998313492064,616.0972420634921,608.1435303287983,621.2959821428572,614.166765873016,620.5985813492064
MABTree 0.1-greedy,2024-10-17,666.4654761904762,673.0568253968254,675.4688477891158,671.8505412257496,679.6537202380953,668.0719642857143,658.7185303287984,679.1984821428572,667.5764880952381,675.0790674603174
MABTree 0.1-greedy,2024-10-18,705.6349206349207,708.6346031746032,709.5213477891158,711.997485670194,715.8176091269842,705.3816865079366,689.4213081065761,713.8773710317461,704.640376984127,710.2093452380952
MABTree 0.1-greedy,2024-10-19,735.2554067460318,740.707867063492,746.083570011338,743.0346384479718,747.4148313492063,741.4760615079366,721.5901275510206,745.5034126984127,731.789751984127,741.6020535714285
MABTree 0.1-greedy,2024-10-20,776.3858928571428,781.9420436507936,785.5588400730664,777.4731801146385,783.4672619047619,778.0024503968255,761.2775581065762,783.3847321428572,773.014751984127,776.1725396825397
MABTree 0.1-greedy,2024-10-21,814.7731150793651,823.6931547619047,819.7946734063997,811.9221880511463,819.953373015873,816.4357837301587,796.5008914399095,819.5125099206349,810.8076091269841,811.1155952380952
MABTree 0.1-greedy,2024-10-22,855.5765873015873,874.1772519841269,864.232520628622,862.809479717813,864.2690674603175,857.5777976190476,843.0815164399096,860.6254265873016,859.3378174603174,857.0784424603174
MABTree 0.1-greedy,2024-10-23,906.7137400793652,915.7099603174602,912.7847527714791,909.3205213844797,911.7589980158731,900.880505952381,890.9520025510207,904.8364682539683,905.7110813492063,903.4828174603174
MABTree 0.1-greedy,2024-10-24,952.7002976190477,965.909613095238,955.5094055492569,956.415729717813,959.294761904762,945.6462698412698,933.8983914399096,950.0038988095239,954.4662896825397,955.563735670194
MABTree 0.1-greedy,2024-10-25,999.0916170634921,1015.3092658730158,1000.3882249937014,1006.4709380511463,1002.9739285714287,1002.8695337301588,984.7230442176874,997.7104960317461,1001.5804563492063,1005.1994995590828
MABTree 0.1-greedy,2024-10-26,1043.4168948412698,1056.7495436507936,1042.1979472159237,1048.5059380511464,1049.6269841269843,1045.4870337301588,1035.836099773243,1047.909384920635,1043.6274007936508,1051.5881106701938
MABTree 0.1-greedy,2024-10-27,1080.6287003968255,1092.503363095238,1085.608016660368,1090.9394102733686,1096.0059311224493,1089.3305059523811,1075.354849773243,1087.0475793650794,1083.5780654761904,1099.011945546737
MABTree 0.1-greedy,2024-10-28,1124.9745337301588,1141.365863095238,1133.5938499937015,1141.0015630511464,1146.9986394557827,1138.7846726190478,1123.1267247732428,1133.0992460317461,1136.1780357142857,1143.0696538800703
MABTree 0.1-greedy,2024-10-29,1173.1494642857144,1185.0752380952379,1172.2310027714793,1191.7192713844797,1193.651347789116,1191.5079365079366,1175.142696995465,1175.970773809524,1182.9495634920634,1191.0498622134037
MABTree 0.1-greedy,2024-10-30,1222.7389781746033,1232.9321825396823,1222.6588443247674,1244.8313547178132,1241.0628061224493,1237.757658730159,1229.3146995464854,1225.7149404761906,1231.9221329365078,1239.2985427689591
MABTree 0.1-greedy,2024-10-31,1270.0188392857144,1285.0699526014107,1271.9637054358786,1293.6691523368609,1286.7732227891158,1281.6941865079368,1275.6723384353743,1275.5120124716555,1278.5281746031744,1288.546806657848
MABTree 0.1-greedy,2024-11-01,1307.0864781746034,1329.367670855379,1310.967048689847,1328.4443309082894,1322.8603061224492,1319.4062698412702,1311.0160884353743,1313.7957624716555,1316.0604960317457,1330.4488899911814
MABTree 0.1-greedy,2024-11-02,1339.1701587301588,1364.675309744268,1342.822534800958,1363.9408586860673,1356.4346116780048,1351.776061507937,1345.185880102041,1345.8836019778284,1354.1863447971778,1370.8309038800703
MABTree 0.1-greedy,2024-11-03,1379.2395337301589,1398.1572541887124,1381.1816320231803,1402.4819797178134,1397.3259311224492,1387.5157142857147,1382.1816439909298,1385.8580563429077,1391.6124658289239,1409.021181657848
MABTree 0.1-greedy,2024-11-04,1422.0902281746032,1444.5152402998235,1415.2066320231804,1447.6587059082894,1439.3124092970525,1427.0025198412702,1418.1723384353743,1427.962917454019,1434.545451940035,1447.6202094356258
MABTree 0.1-greedy,2024-11-05,1465.1284226190476,1485.026698633157,1455.8847570231803,1485.4524559082895,1472.4794231859414,1462.7368253968257,1457.1455328798188,1461.9827091206855,1471.6346880511462,1487.7216677689592
MABTree 0.1-greedy,2024-11-06,1506.4693948412698,1524.1210736331568,1500.1573959120692,1526.8376245590832,1511.8704648526082,1499.8350892857145,1497.7017332766443,1503.88652856513,1513.0224063051144,1529.4376399911814
MABTree 0.1-greedy,2024-11-07,1563.3877281746031,1579.5974625220456,1555.8114931342914,1585.8943011463848,1568.033728741497,1553.9541865079368,1557.0017332766442,1558.1403480095744,1569.8018507495588,1587.7759038800702
MABTree 0.1-greedy,2024-11-08,1618.382242063492,1632.5826014109346,1610.8315625787359,1634.5863150352736,1619.616714852608,1600.292658730159,1611.2306916099776,1612.6118757873521,1630.7841424162254,1641.0075011022925
MABTree 0.1-greedy,2024-11-09,1662.6254365079365,1665.8408652998235,1648.4439633723866,1670.123398368607,1662.3344231859414,1642.1192559523813,1654.4230527210887,1662.0913125157472,1671.4585174162255,1688.455412100025
MABTree 0.1-greedy,2024-11-10,1713.2282142857143,1714.560309744268,1685.7856300390533,1712.7917317019403,1704.5161692176875,1684.4720337301592,1692.6452749433108,1701.4374930713027,1707.124072971781,1729.1562057508186
MABTree 0.1-greedy,2024-11-11,1762.4619642857144,1769.0019069664902,1732.8605605946088,1763.991037257496,1755.7072208049892,1732.839186507937,1744.6240249433108,1749.792592277652,1759.3528626543207,1778.8444696397075
MABTree 0.1-greedy,2024-11-12,1826.1802976190477,1822.635319664903,1790.8383383723867,1827.3269201940038,1814.668262471656,1793.522797619048,1803.4323582766442,1815.519973230033,1821.7122376543207,1844.1566224174853
MABTree 0.1-greedy,2024-11-13,1883.9715476190477,1881.0249029982363,1848.6676538485772,1881.6501146384483,1874.3634013605447,1842.4307837301592,1858.1941638321998,1875.5982569601917,1877.0274658289238,1906.1861363063742
MABTree 0.1-greedy,2024-11-14,1948.19001984127,1938.0273335537918,1910.6156399596882,1948.9800551146386,1936.6227706916104,1905.5964781746036,1919.1165249433109,1928.4070069601917,1943.8087158289238,1963.1091224174854
MABTree 0.1-greedy,2024-11-15,1988.2088392857145,1987.4722641093474,1957.7125546422278,1999.2449856701942,1985.7341298185945,1943.5750198412702,1965.4786777210886,1970.477096245906,1983.1108686067016,2010.5638545603426
MABTree 0.1-greedy,2024-11-16,2038.2326587301588,2038.0987522045855,2010.3107490866723,2053.670283289242,2035.900449263039,1994.0701587301592,2014.7127054988664,2011.4945367220967,2028.0198963844794,2055.942326782565
MABTree 0.1-greedy,2024-11-17,2099.542033730159,2095.088682760141,2069.4880605946087,2110.2452138447975,2089.9935048185944,2045.3450892857147,2070.5009693877555,2073.150022833208,2091.2485174162252,2119.4909378936763
MABTree 0.1-greedy,2024-11-18,2156.740505952381,2158.5722244268077,2127.35542170572,2172.021880511464,2150.1171159297055,2106.4277678571434,2124.9062570861684,2134.4168283887634,2155.3576146384476,2174.253368449232
MABTree 0.1-greedy,2024-11-19,2218.856617063492,2220.840418871252,2186.857505039053,2237.565347064752,2206.8080881519277,2162.2621428571433,2182.756187641724,2194.8558164840015,2213.2174162257493,2227.872465671454
MABTree 0.1-greedy,2024-11-20,2271.8016170634924,2281.2370855379186,2245.05917170572,2299.157093096498,2261.73031037415,2209.9804761904766,2242.017576530613,2248.90224505543,2264.4996384479714,2282.647465671454
MABTree 0.1-greedy,2024-11-21,2333.1482142857144,2338.8614605379184,2312.4238542454027,2362.1056744457046,2328.0507964852613,2272.3065873015876,2306.239451530613,2311.394953388763,2329.1859975749553,2346.0512851158983
MABTree 0.1-greedy,2024-11-22,2397.8602976190477,2402.183057760141,2367.987197499371,2425.560882779038,2383.7007270408167,2326.4568353174604,2374.35672335601,2378.7070367220963,2388.6959281305108,2406.050590671454
MABTree 0.1-greedy,2024-11-23,2439.230158730159,2453.027293871252,2416.3087947215936,2472.887966112371,2433.2972548185944,2372.8513095238095,2426.9887372448993,2428.800231166541,2436.299678130511,2458.7107238914086
MABTree 0.1-greedy,2024-11-24,2484.9857142857145,2505.067293871252,2473.7701836104825,2528.9501883345933,2484.791699263039,2424.420470521542,2480.1018324829947,2480.2446756109853,2490.179678130511,2510.869057224742
MABTree 0.1-greedy,2024-11-25,2534.5734920634923,2553.377293871252,2527.791016943816,2580.79435500126,2541.120796485261,2478.566859410431,2536.538925736963,2527.297800610985,2540.0752336860664,2559.398303256488
MABTree 0.1-greedy,2024-11-26,2606.6377281746036,2631.944307760141,2594.1458086104826,2652.826993890149,2608.487562358277,2545.0700538548754,2599.2545507369628,2593.051550610985,2609.6733586860664,2630.9104560342657
MABTree 0.1-greedy,2024-11-27,2656.4305059523813,2695.31444664903,2658.670253054927,2713.4360216679265,2669.4712429138326,2600.737407249937,2656.3223285147405,2651.263142164273,2665.7387059082885,2690.508719923155
MABTree 0.1-greedy,2024-11-28,2727.560012125221,2761.3000022045853,2719.811522896197,2773.8721327790377,2732.619372165533,2667.0551850277147,2720.0831561791397,2712.9040151801464,2725.6487059082883,2748.8903865898214
MABTree 0.1-greedy,2024-11-29,2795.7960537918875,2831.203266093474,2790.501135991435,2848.904007779038,2794.328747165533,2733.282020345175,2780.412253401362,2772.9436679579244,2791.583080908288,2806.3565076215673
MABTree 0.1-greedy,2024-11-30,2857.2779982363318,2890.623127204585,2849.641274880324,2907.1508133345933,2854.153965419501,2793.5566036785085,2842.1480668934255,2829.5861481166544,2844.629886463844,2860.8408826215673
MABTree 0.1-greedy,2024-12-01,2907.530706569665,2947.6311133156964,2902.081800673975,2950.569593096498,2904.722784863946,2850.1162564562865,2890.4313307823145,2884.579967561099,2903.4437059082884,2917.043035399345
MABTree 0.1-greedy,2024-12-02,2973.3751510141096,3011.6282660934744,2963.0801283383744,3022.30494031872,2963.571872165533,2913.5118638196022,2951.313275226759,2942.097189783321,2962.0203031305105,2983.0198707168056
MABTree 0.1-greedy,2024-12-03,3038.561708553792,3069.358474426808,3031.560812862184,3083.6490375409426,3031.429297052154,2976.1533375850345,3013.455983560092,3002.1150469261784,3030.684638447971,3041.387301272361
MABTree 0.1-greedy,2024-12-04,3097.784208553792,3122.757085537919,3085.0399795288504,3148.735148652054,3092.1187811791383,3036.2883375850347,3067.6329280045366,3055.375483434115,3091.2145590828914,3094.4603965104566
MABTree 0.1-greedy,2024-12-05,3155.5951113315696,3176.847710537919,3136.1967950050407,3208.832995874276,3149.1164200680273,3086.938407029479,3127.1327891156475,3114.0627949420514,3146.555620590828,3155.526090954901
MABTree 0.1-greedy,2024-12-06,3209.022194664903,3227.7229883156965,3191.587003338374,3267.3494542076096,3204.9924022108844,3141.753436791384,3178.46501133787,3160.170860418242,3201.7825536974037,3206.601735796171
MABTree 0.1-greedy,2024-12-07,3257.019714506173,3272.9197938712523,3240.3303565129772,3314.167162540943,3259.4402692743765,3190.9777423469395,3236.03876133787,3206.79932697153,3248.927762030737,3256.212152462838
MABTree 0.1-greedy,2024-12-08,3303.4722993827163,3312.383057760141,3286.9355648463106,3354.2753470647526,3301.1325014172335,3240.966561791384,3278.9911918934254,3257.0092575270855,3292.9396370307372,3306.820138573949
MABTree 0.1-greedy,2024-12-09,3361.9177854938275,3372.9507660934746,3340.592995401866,3408.9973411123715,3357.192818877551,3298.4193395691614,3333.2169557823145,3320.1669658604187,3351.185123141848,3371.7270830183934
MABTree 0.1-greedy,2024-12-10,3414.2875077160497,3425.6362522045856,3388.3676481796438,3470.9494938901494,3413.3468367346936,3348.4457284580503,3387.514108560092,3374.6912912572443,3405.4347759196257,3422.1309024628376
MABTree 0.1-greedy,2024-12-11,3461.3566743827164,3474.8529188712523,3437.703283100279,3528.088432382213,3460.808027210884,3396.6088534580504,3435.0888307823143,3425.143444035022,3453.0684564751814,3472.4786802406156
MABTree 0.1-greedy,2024-12-12,3505.610493827161,3536.3390299823636,3489.0543247669457,3591.871765715546,3516.034138321995,3447.9668395691615,3494.25076388889,3473.7628884794667,3504.117623141848,3531.6925691295046
MABTree 0.1-greedy,2024-12-13,3551.850493827161,3590.678960537919,3536.1329358780567,3643.9505851599906,3564.1877040816325,3497.916770124717,3541.736527777779,3521.6348428445463,3547.5364425862927,3576.723888573949
MABTree 0.1-greedy,2024-12-14,3594.5383410493832,3631.4546549823635,3582.4624497669456,3693.209682382213,3606.7919699546483,3535.8505895691615,3584.627777777779,3566.4649817334353,3588.9406786974037,3618.9035413517267
MABTree 0.1-greedy,2024-12-15,3640.1793132716057,3674.268891093475,3622.939533100279,3744.1839879377685,3649.896831065759,3577.0193395691613,3628.927083333335,3613.739912288991,3634.812484252959,3668.3875691295043
MABTree 0.1-greedy,2024-12-16,3686.007785493828,3719.7879805996477,3668.2896025447235,3787.940168493324,3685.8846782879814,3631.2089229024946,3677.477083333335,3659.0143567334353,3677.0283374275623,3716.378194129504
MABTree 0.1-greedy,2024-12-17,3732.6105632716058,3763.559091710759,3716.9062692113903,3836.62128952507,3734.803011621315,3680.8228117913836,3719.4972519841285,3707.546509511213,3720.4977818720067,3756.5893052406154
MABTree 0.1-greedy,2024-12-18,3784.0847001763677,3819.8540222663146,3764.0895331002794,3881.079553413959,3793.277664399093,3738.3963534580503,3769.0144047619065,3758.7503289556576,3770.556045760896,3803.876959561603
MABTree 0.1-greedy,2024-12-19,3831.2794918430345,3862.8696472663146,3806.978838655835,3929.8899700806255,3839.51364654195,3785.9678117913836,3814.393571428573,3799.2753289556576,3814.570281872007,3848.430154006048
MABTree 0.1-greedy,2024-12-20,3885.846089065257,3911.020688932981,3855.6521025447237,3971.4031645250698,3886.8307298752834,3834.1382979024947,3859.6942658730177,3854.6308150667687,3858.5908374275623,3895.885015117159
MABTree 0.1-greedy,2024-12-21,3913.7266446208123,3934.1137444885367,3889.217658100279,4005.5895534139586,3923.7953286407155,3867.598020124717,3887.457083333335,3888.9094658604195,3890.762662824388,3928.574777021921
MABTree 0.1-greedy,2024-12-22,3952.8343529541457,3967.478050044092,3922.1672414336126,4039.446368890149,3960.11102308516,3897.588020124717,3920.6791666666686,3925.434118638197,3923.8855100466103,3971.6195686885876
MABTree 0.1-greedy MF,2024-10-02,45.74574829931973,34.58992063492063,41.59550453514739,50.213055555555556,56.89635912698412,38.87455782312925,44.13168367346939,46.22170068027211,41.74864512471655,34.39333333333333
MABTree 0.1-greedy MF,2024-10-03,86.2024149659864,81.58880952380952,77.68314058956915,87.71180555555556,92.78142085537918,77.53170068027211,85.98729591836735,84.66795918367347,73.5119784580499,69.43527777777777
MABTree 0.1-greedy MF,2024-10-04,123.46880385487529,119.74325396825395,116.09961435500125,116.39304783950618,137.2847541887125,120.98721088435374,130.28630385487529,118.1318039808516,115.23348639455783,107.12416666666667
MABTree 0.1-greedy MF,2024-10-05,153.30658163265306,157.04995464852607,141.39497370244393,156.8033454585538,167.5563591269841,147.6981179138322,165.22663123582765,144.66847064751826,151.42445861678004,144.61694444444444
MABTree 0.1-greedy MF,2024-10-06,180.52324829931973,192.49995464852606,180.06787052784077,187.45890101410936,194.7890751763668,175.11410430839,189.26135345804988,170.66077223481986,188.76861961451246,176.51388888888889
MABTree 0.1-greedy MF,2024-10-07,229.9469387755102,248.99062925170065,219.52261259133283,234.36890101410935,237.3781227954144,222.2387074829932,232.69461734693877,214.99585159989923,244.2792644557823,219.10801587301586
MABTree 0.1-greedy MF,2024-10-08,268.7749943310657,305.0376020408163,261.12094592466616,283.5499667737465,282.0392339065255,260.4621768707483,280.5992431972789,252.2213958175863,287.4120422335601,271.47468253968253
MABTree 0.1-greedy MF,2024-10-09,319.88159155328793,362.85755668934235,305.6552414021164,327.75656399596875,325.9603450176366,299.78292517006804,332.45611252834465,305.2723481985387,333.01232001133786,324.3413492063492
MABTree 0.1-greedy MF,2024-10-10,361.6142304421768,403.8980328798185,345.2648729213908,384.9085084404132,374.4828450176366,345.53287414965985,380.68958191609977,348.32381645250695,383.69968112244896,371.66829365079366
MABTree 0.1-greedy MF,2024-10-11,396.2995082199546,452.3258106575963,389.20413328294285,428.7651694381456,426.6439561287477,396.60467057193245,422.07354450113377,383.44116213151926,436.3727366780045,426.3938492063492
MABTree 0.1-greedy MF,2024-10-12,440.4918693310657,495.9195606575963,428.9340296674226,473.87003054925674,477.2095734126983,441.16671642731166,466.2202111678004,429.75048752834465,475.73016723356005,464.60607142857145
MABTree 0.1-greedy MF,2024-10-13,478.4537329931972,533.8082893990929,475.1324423658353,513.9824115016377,520.3556845238095,473.53143864953387,508.60737103174597,468.95905895691607,516.0626672335601,507.72496031746033
MABTree 0.1-greedy MF,2024-10-14,513.6310133219954,578.9671386054422,520.8844746787604,550.4624015810027,572.1919146825396,523.4270962459058,540.8712485827664,512.9988095238095,559.9842828798186,553.3188492063492
MABTree 0.1-greedy MF,2024-10-15,552.990189909297,619.2797859977325,567.0798261526833,588.402996819098,626.190248015873,564.2512736205593,590.2918438208616,561.1869520030234,604.9831717687075,597.4955158730158
MABTree 0.1-greedy MF,2024-10-16,587.3920039682539,653.9500736961452,605.8584372637944,621.193302941547,665.6301785714285,602.704992441421,627.5497689909296,601.9291742252457,648.8923384353742,636.3707242063492
MABTree 0.1-greedy MF,2024-10-17,631.2910459183673,698.4739625850341,653.6604609158478,665.1846223859915,721.508373015873,638.69388133031,677.3512868480724,638.8396063240111,693.969491213152,675.541001984127
MABTree 0.1-greedy MF,2024-10-18,665.0338236961451,737.143962585034,695.6837942491811,701.0150929075335,758.243434744268,670.4623337112623,719.211842403628,670.9715507684556,741.7280229591837,725.6951686507937
MABTree 0.1-greedy MF,2024-10-19,693.9052522675737,761.0945181405896,715.1732386936255,730.6448944948351,792.5670855379188,701.8591931216931,745.6239455782312,701.4934158478206,775.0982610544218,759.2287797619048
MABTree 0.1-greedy MF,2024-10-20,734.3624844104309,808.1795181405896,755.5322863126731,766.5382895565634,827.9270855379189,739.7193342151676,786.0661678004534,740.8470156210633,810.097983276644,801.2868353174604
MABTree 0.1-greedy MF,2024-10-21,770.6933971088436,845.8121768707483,795.7963339317207,806.0246784454523,871.1483950617284,780.2525088183422,828.4796995464851,779.4099477198288,839.5044912131519,833.1185019841271
MABTree 0.1-greedy MF,2024-10-22,804.9422066326531,883.6498852040817,834.7203914714032,839.0975752708491,905.7031172839506,814.1625485008819,861.3605328798185,818.967169942051,877.5675070861678,868.0509325396827
MABTree 0.1-greedy MF,2024-10-23,847.3894288548753,940.1137740929705,878.052534328546,882.7201149533888,950.6892283950617,856.8671516754852,908.6908106575963,866.8141143864955,916.0298086734693,921.6367261904763
MABTree 0.1-greedy MF,2024-10-24,885.102841553288,983.1250141723356,922.5281692491809,919.0009086041824,998.4320458553792,897.784413580247,958.2335487528344,907.2490702947847,954.1803642290249,956.8627182539684
MABTree 0.1-greedy MF,2024-10-25,918.6861054421769,1024.6906490929705,967.9905502015619,955.0741184807256,1036.169823633157,944.2644929453264,994.6134240362811,944.4501119614514,989.5597392290249,999.6284268707484
MABTree 0.1-greedy MF,2024-10-26,961.0108276643991,1071.6608078231293,1017.2672565507683,978.6787613378684,1072.2038712522046,980.548727639204,1035.2282879818592,981.925162351978,1019.5602947845805,1039.5059268707485
MABTree 0.1-greedy MF,2024-10-27,1004.8778613945578,1127.216363378685,1072.0592164273114,1025.1800807823129,1114.3132462522046,1024.2145708931723,1078.690589569161,1022.5561983497104,1062.2227947845804,1076.0581490929708
MABTree 0.1-greedy MF,2024-10-28,1040.8842502834468,1172.7177225056691,1118.5905542957921,1078.6353585600907,1151.0515002204586,1061.341237559839,1124.4547165532879,1055.5764761274881,1106.8644501133786,1117.2244685374153
MABTree 0.1-greedy MF,2024-10-29,1084.4471867913833,1212.906611394558,1157.8698752834464,1121.6090192743764,1192.4628891093475,1107.9085215104565,1164.127335600907,1093.2057221592343,1146.2754067460316,1154.527246315193
